id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,fb_ads_active,fb_ads_creative_count,fb_ads_earliest_seen,google_ads_active,google_ads_creative_count,google_ads_days_active,google_ads_advertiser_name,priority,priority_score,created_at,top_pain_review
235,6,Heatcomp,HVAC engineers,,,"Unit 16, Freemantle Business Centre, 152 Millbrook Rd E, Freemantle, Southampton SO15 1JR",http://www.heatcomp.co.uk/,heatcomp.co.uk,023 8184 9711,ChIJL97LsVpxdEgRvQS-YRXeaX4,4.7,14,"DAVIES, Daryl",08918495,0,1,2,1756796400,1,5,,HEATCOMP LIMITED,B,55,2026-08-09T13:24:40.039577+00:00,
207,6,Hampshire Heating Services Ltd,HVAC engineers,,,"70 St Nicholas Ave, Gosport, PO13 9RW",http://www.hampshireheatingservices.com/,hampshireheatingservices.com,07446 978574,ChIJy9J3FH1ndEgRDcw6MTtdWi8,5.0,324,"DEMETRIOUS-WILDE, Dylan William",12584600,0,1,10,1758524400,0,0,,,B,45,2026-08-09T13:24:40.036487+00:00,
214,6,Spartan Mechanical Ltd,HVAC engineers,,,"Unit 3, winkworth business park, London Rd, Hook RG27 8WP",http://www.spartanph.co.uk/,spartanph.co.uk,01252 511747,ChIJnaUb79zUdUgRNTyHrzoh-YY,4.9,246,"HOYLE, Ross George",07673658,0,1,1,1775804400,0,0,,,B,45,2026-08-09T13:24:40.037995+00:00,
226,6,GEO M&E Ltd,HVAC engineers,,,"16a Hamilton Rd, Portsmouth, PO6 4QE",http://www.geo-me.co.uk/,geo-me.co.uk,023 9238 8799,ChIJq6r2Vw9odEgRLvtq4VLmf40,4.9,101,"ACTON, Edward Stephen James",12574837,0,1,50,1705305600,0,0,,,B,40,2026-08-09T13:24:40.039178+00:00,
209,6,J Hillier Air Conditioning Ltd.,HVAC engineers,,,"27 Peverells Rd, Chandler's Ford, Eastleigh, SO53 2AR",https://jhillierac.co.uk/,jhillierac.co.uk,01962 453204,ChIJq6qGKHtzdEgRHq6Dzj0QD6I,5.0,91,"PARRISH, Andrew James",08339986,0,1,1,,0,0,,,B,39,2026-08-09T13:24:40.036785+00:00,
219,6,Heat Hampshire,HVAC engineers,,,,http://www.heathampshire.co.uk/,heathampshire.co.uk,07557 818428,ChIJkT-qd3QSdEgRMBo6ReFUwcw,4.8,61,"CASTELLON, Alberto",10426889,0,1,50,1705824000,0,0,,,B,38,2026-08-09T13:24:40.038755+00:00,
228,6,Andover Gas Engineers Ltd,HVAC engineers,,,"13 Millway Cl, Andover, SP10 3AX",https://www.andovergasengineers.co.uk/,andovergasengineers.co.uk,07808 318983,ChIJMwdr9BkHdEgRIIWmLPEFjyY,5.0,77,"LEWIS, Andrew",09555760,0,1,1,1780642800,0,0,,,B,38,2026-08-09T13:24:40.039269+00:00,
206,6,Fair Oak Air Conditioning Ltd,HVAC engineers,,,"3 Elland Cl, Fair Oak, Eastleigh, SO50 7JY",http://www.foac.co.uk/,foac.co.uk,023 8225 6727,ChIJnWDZIH9tdEgRmurIlcUMQc0,5.0,41,"BRISTOW, Adam James",15142606,0,1,6,1767945600,0,0,,,B,37,2026-08-09T13:24:40.023490+00:00,
211,6,Techno Cool Engineering Ltd,HVAC engineers,,,,https://www.technocool.co.uk/,technocool.co.uk,0333 567 2125,ChIJ41BVzhJodEgREzMq44oiIOs,5.0,43,"MINDA ROMERO, Diego Javier",10129465,0,1,1,1778137200,0,0,,,B,37,2026-08-09T13:24:40.037025+00:00,
212,6,Install Aircon Limited✅️✅️✅️✅️✅️,HVAC engineers,,,"Ridgefield, Station Rd, Petersfield, GU32 3DE",http://installaircon.co.uk/,installaircon.co.uk,07403 415267,ChIJXykRCWgxdEgRCIErn3YMQUU,5.0,49,"COX, Darren Michael",10560621,0,1,50,1763280000,0,0,,,B,37,2026-08-09T13:24:40.037733+00:00,
217,6,Air Control Southern Ltd,HVAC engineers,,,"3, Barley House, Barley Business Park, Duncan Rd, Park Gate, Southampton SO31 1ZT",https://www.air-control.co.uk/,air-control.co.uk,023 8042 1515,ChIJ07uZ5AtxdEgRGoxt-56rDuE,4.9,41,"MUSGRAVE, Stephen Paul",08762578,0,1,2,1779087600,0,0,,,B,37,2026-08-09T13:24:40.038385+00:00,
229,6,The GHS Group Ltd,HVAC engineers,,,"4 Croftlands Ave, Fareham, PO14 2JR",http://ghs.me.uk/,ghs.me.uk,01329 285993,ChIJB9sZGz9mdEgRWHpuvsaaLlg,4.7,47,"SMITH, Kerris Jacqueline",09901007,0,1,50,1576310400,0,0,,,B,37,2026-08-09T13:24:40.039342+00:00,
213,6,Woodhouse Environmental Services,HVAC engineers,,,"1-2 Lower Vicarage Rd, Woolston, Southampton, SO19 7RJ",https://woodhouseservices.co.uk/,woodhouseservices.co.uk,01489 797800,ChIJQ7R2hjBxdEgRiEpQvAbmJDA,4.8,25,"FOX, Chris David",06778406,0,1,1,,0,0,,,B,36,2026-08-09T13:24:40.037902+00:00,
218,6,Topaz Refrigeration,HVAC engineers,,,"33 Butts Ash Gardens, Hythe, Southampton, SO45 3BL",http://topaz-refrigeration.co.uk/,topaz-refrigeration.co.uk,07710 162546,ChIJL0qRg1l2dEgR5Ov94C5zQOQ,4.7,26,"HATCH, Stephen",01416786,0,1,1,,0,0,,,B,36,2026-08-09T13:24:40.038623+00:00,
222,6,Mr HVAC,HVAC engineers,,,"2 Poplar Cl, Liphook, GU30 7WT",https://www.mrhvac.co.uk/,mrhvac.co.uk,07570 330947,ChIJwa0AVgfwn48R9gSq-2QAe4U,5.0,23,"ORG, Norman",16353352,0,1,50,1761548400,0,0,,,B,36,2026-08-09T13:24:40.038980+00:00,
227,6,ARH Air Conditioning Limited,HVAC engineers,,,,https://arh-aircon.com/,arh-aircon.com,023 9252 1802,ChIJ5_ytKrtndEgRu0hhGUQ0JkI,5.0,25,"HAGGARD, Aaron Richard",09585420,0,1,1,,0,0,,,B,36,2026-08-09T13:24:40.039233+00:00,
233,6,E R S Refrigeration & Air Conditioning,HVAC engineers,,,"21 Upton Cres, Basingstoke, RG21 5SW",https://ersairconditioning.co.uk/,ersairconditioning.co.uk,01256 465604,ChIJo8WNy5khdEgRP2AK1vU8pBc,5.0,20,"SIMPSON, Alan",NI068309,0,1,50,1753945200,0,0,,,B,36,2026-08-09T13:24:40.039506+00:00,
208,6,Air cool mechanical services ltd,HVAC engineers,,,"33a Portsmouth Rd, Woolston, Southampton, SO19 9BA",http://aircoolmech.co.uk/,aircoolmech.co.uk,07432 598866,ChIJAZEJ_pFxdEgRvoxJSCFsELs,5.0,10,"WEAVER, Geoffrey",11361005,0,1,19,1779346800,0,0,,,B,35,2026-08-09T13:24:40.036639+00:00,
231,6,Air Conditioning Work,HVAC engineers,,,"25 Churchfields, Kingsley, Bordon, GU35 9PJ",http://www.airconditioningwork.co.uk/,airconditioningwork.co.uk,07815 313156,ChIJQ2a7k6YxdEgRmKEdPd81tKw,4.8,11,"BEKHITE, Azeddine",09135612,0,1,50,1635318000,0,0,,,B,35,2026-08-09T13:24:40.039425+00:00,
234,6,Diamond AC Limited,HVAC engineers,,,"21 Guardians Way, Milton, Portsmouth, PO3 6GJ",https://diamondac.co.uk/,diamondac.co.uk,07775 675711,ChIJhV0tLgVddEgRTV06qkib8rU,5.0,13,"PEARSON, Andrew",13148610,0,1,50,1613980800,0,0,,,B,35,2026-08-09T13:24:40.039541+00:00,
236,6,Sub Cooling Ltd,HVAC engineers,,,"Unit 5, 23 Arnside Rd Waterlooville Ind Est, Waterlooville, PO7 7UP",http://subcoolingltd.co.uk/,subcoolingltd.co.uk,023 9257 1616,ChIJVVV5UQVEdEgR-DlK2jefOGI,5.0,14,"SMITH, Jamie Thomas",09337265,0,1,22,1757660400,0,0,,,B,35,2026-08-09T13:24:40.039609+00:00,
