id,run_id,name,vertical,town,postcode,address,website,domain,phone,google_place_id,rating,review_count,director_name,companies_house_number,is_group_owned,fb_ads_active,fb_ads_creative_count,fb_ads_earliest_seen,google_ads_active,google_ads_creative_count,google_ads_days_active,google_ads_advertiser_name,priority,priority_score,created_at,top_pain_review
270,8,The Essex Garden Co.,landscaping companies,,,"Unit 1a, Rays Farm Barns, Ingatestone CM4 9EH, UK",http://www.theessexgarden.co/,theessexgarden.co,01277 410691,ChIJ6xMhH7jB2EcRSDKZQSQuScs,5.0,45,"BUDGE, Rhys",17334118,0,1,50,1736496000,0,0,,,B,37,2026-08-11T20:56:51.625816+00:00,
275,8,Trendy Landscapes Ltd,landscaping companies,,,"Unit 9, Radley Green Farm, Radley Green Rd., Radley Green, Chelmsford CM4 0LU, UK",http://www.trendylandscapes.co.uk/,trendylandscapes.co.uk,01992 911335,ChIJ14O-_i2f2EcRG9y-1p-x-IM,5.0,49,"SONTAG, Lee",10907641,0,1,3,1575878400,0,0,,,B,37,2026-08-11T20:56:51.630551+00:00,
291,8,Stock Gardens Ltd,landscaping companies,,,"Unit 1C/D, Oaklands Farm Estate, Goatsmoor Ln, Stock, Ingatestone CM4 9RS, UK",https://www.stockgardens.co.uk/,stockgardens.co.uk,01277 657500,ChIJf1A0VZ_B2EcR6-phKXRUaWQ,4.7,42,"BANHAM, Debora Ann",10378483,0,1,50,1745305200,0,0,,,B,37,2026-08-11T20:56:51.632127+00:00,
278,8,Essex Garden Designs,landscaping companies,,,"84 Moulsham Dr, Chelmsford CM2 9PY, UK",http://www.essexgardendesigns.co.uk/,essexgardendesigns.co.uk,01621 493431,ChIJKwl7n1rp2EcRAzhnBqOFzjs,5.0,21,"WILLIAMSON, Tracy Dawn",12852842,0,1,50,1755846000,0,0,,,B,36,2026-08-11T20:56:51.630946+00:00,
280,8,Tomco Landscapes Ltd,landscaping companies,,,"27 Sawkins Ave, Great Baddow, Chelmsford CM2 9SB, UK",http://www.tomcolandscapes.co.uk/,tomcolandscapes.co.uk,07850 332406,ChIJ7c57z4Xp2EcRHKcd8inE6Tw,5.0,26,"BROOKS, Thomas",14598999,0,1,1,,0,0,,,B,36,2026-08-11T20:56:51.631150+00:00,
282,8,All Seasons Landscapes and Drives,landscaping companies,,,"The Dawn, Nevendon Rd, Wickford SS12 0PZ, UK",https://www.allseasonsessex.co.uk/,allseasonsessex.co.uk,07780 751687,ChIJwwvT4xjD2EcRuLurbzP0FUI,4.9,21,"TILLET, John",13324062,0,1,50,1738915200,0,0,,,B,36,2026-08-11T20:56:51.631329+00:00,
284,8,Smart Resin and Paving Driveway Patio & Landscaping Services In Essex,landscaping companies,,,"55 Sportsmans Ln, Chelmsford CM3 2NP, UK",https://smartresinandpaving.co.uk/,smartresinandpaving.co.uk,01245 809810,ChIJodgE2z7n2EcRanP4FNU0ezQ,5.0,29,"DELANEY, Danny",16567824,0,1,50,1755500400,0,0,,,B,36,2026-08-11T20:56:51.631483+00:00,
285,8,Davies Landscapes & Groundworks,landscaping companies,,,"Woolmonger's Ln, Ingatestone CM4 0JX, UK",http://www.davieslandscapes.co.uk/,davieslandscapes.co.uk,01277 822461,ChIJI69h4ri_2EcRu129tMT14p8,5.0,37,"DAVIES, Michael Howard",16852407,0,1,50,1755586800,0,0,,,B,36,2026-08-11T20:56:51.631561+00:00,
286,8,Storm And Sons Ltd Paving And Landscapes,landscaping companies,,,"Office 31, Oliver House, 23 Hall St, Chelmsford CM2 0HG, UK",https://www.stormandsons.co.uk/,stormandsons.co.uk,01245 961670,ChIJr7NWNerp2EcR9HWvR3JhsxA,4.9,35,"KULLA, Perparim Peter",09522288,0,1,50,1747292400,0,0,,,B,36,2026-08-11T20:56:51.631691+00:00,
294,8,Anglian Garden Services Ltd,landscaping companies,,,"76 Kelvedon Cl, Chelmsford CM1 4DG, UK",http://www.angliangardenservices.co.uk/,angliangardenservices.co.uk,07946 629724,ChIJneaKf-Xr2EcRWVuB-_hc5ok,4.6,24,"COSTELLO, Ian",06024928,0,1,3,1768464000,0,0,,,B,36,2026-08-11T20:56:51.632414+00:00,
296,8,CC Landscapes,landscaping companies,,,"Honor Link, Chelmsford CM1 6BB, UK",https://www.cclandscapes.biz/,cclandscapes.biz,07760 207500,ChIJiUdj31Pr2EcR8wum8X_jtxI,4.6,21,"JOHN, Daniel Paul",14088062,0,1,50,1724050800,0,0,,,B,36,2026-08-11T20:56:51.632574+00:00,
297,8,Platinum paving & landscaping Ltd,landscaping companies,,,"6 Gowers Ave, Great Baddow, Chelmsford CM2 8EH, UK",http://www.platinumpavingessex.co.uk/,platinumpavingessex.co.uk,07393 188438,ChIJXVlTOPzGEaERlt892XlP8yk,5.0,21,"SWIFT, Callum Lee",17223508,0,1,50,1747292400,0,0,,,B,36,2026-08-11T20:56:51.632718+00:00,
274,8,"Holland Landscapes - Landscapers, Essex, Suffolk, London, Colchester",landscaping companies,,,"Unit 10 Hall Farm Business Centre, Church Rd, Little Bentley, Colchester CO7 8SD, UK",https://hollandscapes.co.uk/,hollandscapes.co.uk,01206 251997,ChIJL01eoMkF2UcRGDnqoS-gDmA,5.0,15,"SMITH, Lee James",09527635,0,1,1,,0,0,,,B,35,2026-08-11T20:56:51.630468+00:00,
279,8,Kaizen Si Landscaping,landscaping companies,,,"1 Mearns Pl, Chelmsford CM2 6TT, UK",http://www.kaizensi.co.uk/,kaizensi.co.uk,07852 808890,ChIJEeLwUbnp2EcRM3BwobnNl2Q,5.0,13,"CURUCI, Gheorghe, Dr",15651553,0,1,1,,0,0,,,B,35,2026-08-11T20:56:51.631034+00:00,
281,8,Essex Landscapes,landscaping companies,,,"Sutton Park Ave, Colchester CO3 4SX, UK",http://www.essexlandscapes.com/,essexlandscapes.com,07891 733756,ChIJ84fjfG0D2UcRGPqacV-YYpk,4.9,10,"BAILEY, Adam Douglas",12348406,0,1,50,1686985200,0,0,,,B,35,2026-08-11T20:56:51.631236+00:00,
283,8,Essex Elite Paving | Award Winning Gardens & Driveways Designer & Landscaping Services,landscaping companies,,,"Greenfields, Gosfield, Halstead CO9 1TR, UK",http://www.essexelitepaving.co.uk/,essexelitepaving.co.uk,0330 043 0387,ChIJdfqmwgHQc0URO_LvY-6rRxs,5.0,10,"CONNORS, William James",17248748,0,1,1,,0,0,,,B,35,2026-08-11T20:56:51.631415+00:00,
292,8,Landscapers Essex Ltd,landscaping companies,,,"5 Amber Close, Little Waltham, Chelmsford CM3 3QT, UK",https://landscaperessex.co.uk/,landscaperessex.co.uk,07459 130900,ChIJTcM5tgnr2EcRQjnx0PqajKA,4.2,10,"MCDONAGH, James",16417109,0,1,41,1752735600,0,0,,,B,35,2026-08-11T20:56:51.632184+00:00,
293,8,J&D landscape services ltd,landscaping companies,,,"Plumtree house, Stock Ln, Ingatestone CM4 9QL, UK",http://www.janddlandscapes.co.uk/,janddlandscapes.co.uk,01277 886796,ChIJkSEw8cHB2EcR1IjLae_5TRA,5.0,10,"DENNARD, Jimmydean",12325173,0,1,50,1740902400,0,0,,,B,35,2026-08-11T20:56:51.632346+00:00,
298,8,Essex Garden Care,landscaping companies,,,"78 The Fairway, Southend-on-Sea, Leigh-on-Sea SS9 4QS, UK",https://essexgardencare.co.uk/?utm_source=GBP&utm_medium=Organic,essexgardencare.co.uk,0800 043 3913,ChIJs6nhY8nb2EcRcY411ggxRUU,4.3,12,"ASHCROFT, Paul",08517017,0,1,50,1618470000,0,0,,,B,35,2026-08-11T20:56:51.632793+00:00,
